News_Data,Labelling
Pemkab Lebak Bakal Gratiskan PBB Lahan Petani di Bawah 5.000 Meter Persegi,0
Kata Mendagri soal Kabar Kepala Daerah Menyerah Tangani Bencana Sumatera,0
"22 Sekolah di Medan Masih Terdampak Banjir, Begini Kondisinya",-1
"Ngomel-ngomel, Trump Sebut Imigran Somalia 'Sampah'",0
"Bupati Aceh Utara Surati Prabowo, Ngaku Tak Mampu Tangani Bencana",0
Anggota DPRD Surabaya Dorong Percepatan Program Rutilahu 2025-2026,0
"Andre Rosiade Cek Kondisi Jaringan di Agam, Puluhan BTS di Sumbar Rusak",-1
Video: Nasib Driver Ojol Usai Lawan Arah hingga Baku Hantam di Jakbar,-1
"Terus Bertambah, Korban Tewas Banjir Sri Lanka 465 Orang-366 Hilang",-1
Gembong Narkoba Dewi Astutik Pakai Nama Adik Saat Jadi TKW,-1
Menteri LH: Kami Tak Ragu Sanksi Pemda Jika Kebijakannya Perburuk Landscape,1
Mendagri Dorong Pemda Alokasikan APBD untuk Urusan Kepemudaan & Olahraga,0
Polda Banten Bakal Tindak Perusahaan yang Belum Reklamasi Pascatambang,1
"Balita di Tajurhalang Bogor Diduga Dianiaya Ortu, Kakek Korban Lapor Polisi",-1
"Kapolri Buka Rapimnas KSPSI AGN 2025 di Senayan, Dihadiri Ribuan Massa Buruh",0
"Pulihkan Akses, Pembersihan Material Longsor di Tanah Datar Dikebut",0
Video: Prabowo Instruksikan Penanganan Bencana Sumatera Jadi Prioritas Nasional,1
Jadwal Kereta Khusus Petani dan Pedagang dan Rute Perjalanannya,1
BMKG Prediksi Hujan Lebat di Sejumlah Wilayah Banten: Waspada Banjir,-1
Wakapolri Ajak Peserta Ojol Kamtibmas di Lampung Doakan Korban Bencana Sumatera,0
Sidang Tuntutan 17 Prajurit Terdakwa Kematian Prada Lukcy Ditunda,0
Kapolri Pastikan Penjarah Minimarket di Sibolga Sudah Dilepas,1
"Cara Update Bencana di Aceh, Sumut dan Sumbar, Ini Link Resmi BNPB",0
Andre Rosiade Serahkan 5.000 Paket Bantuan Korban Banjir Bandang di Agam,1
Prabowo Instruksikan Penanganan Bencana Sumatera Jadi Prioritas Nasional,1
Puluhan Pegawai SPPG di Pandeglang Dilatih soal Kebersihan-Keamanan Pangan MBG,1
Wakapolri Pimpin Ojol Kamtibmas Polda Lampung: Semoga Ini Jadi Simpul Kolaborasi,0
Kemensos Beri Perhatian Khusus Penyandang Disabilitas Korban Bencana Sumatera,1
Hakim Tegur Marcella Santoso dan Suami gegara Bisik-bisik Saat Sidang,0
"Golkar: Yang Bisa Nyuruh Tobat Itu Presiden, Cak Imin sebagai Apa?",0
Daftar Peristiwa yang Pernah Ditetapkan Jadi Bencana Nasional,0
Mendagri Tegaskan Kepala Daerah Perlu Pahami Manfaat Pengembangan Geopark,1
Update Data BNPB: Korban Meninggal Bencana Sumatera Tembus 807 Orang,-1
"Ngantuk Berat, Trump Ketiduran Saat Rapat Kabinet",0
Video Kisah Ibu-Anak di Sumbar Selamat dari Banjir: Berpegangan pada Pohon,1
Gus Ipul soal Gejolak PBNU: Kita Serahkan ke Ulama,0
"Muncul Desakan Darurat Bencana Nasional di Sumatera, Ini Kata Menko PMK",0
Mahyeldi: Semua Daerah Terdampak Bencana di Sumbar Sudah Bisa Diakses,1
"Kehabisan Bahan Baku-Gas, SPPG Aceh Beralih ke Bahan Lokal & Briket",-1
Kabel Data Bawah Laut AS-Asia Rentan Disabotase?,-1
"Pemotor Minta Parkir Gratis di Mapolda, Polda Metro Jelaskan Aturan Tarif",0
Menteri LH Respons Desakan 'Pecat' Buntut Bencana Sumatera,-1
"Hari Disabilitas, Kemensos Tampilkan Karya Seni Anak Penyandang Disabilitas",1
Maling Motor di Pandeglang Coba Kabur Saat Dikejar Polisi Berakhir Masuk RS,-1
"Bantuan Beras Pecah Dijatuhkan dari Heli, Pemerintah Evaluasi Distribusi",-1
"Proyek Drainase Cinere Tutup Satu Jalur, Motor Melintas Perlahan",-1
"Video: Buruh-Mahasiswa Bentrok di Pelabuhan Manokwari, 3 Polisi-TNI Terluka",-1
"Dilaporkan Hilang, Bocah 3,5 Tahun di Cilegon Ditemukan Tewas di Selokan",-1
Apakah BSU Cair Lagi di Bulan Desember 2025? Cek Infonya!,0
Video: Progres Perdamaian di Ukraina Masih Gitu-gitu Aja,0
Menanti Gerak Cepat Pemerintah Pusat Tangani Bencana Sumatera,0
"Ada Potensi Banjir Pesisir hingga 15 Desember, Ini Daftar Wilayahnya",-1
2 Kader NU Raih Penghargaan Pemimpin Transformatif dari LAN,1
Pemerintah Usut Gelondongan Terbawa Banjir di Sumatera Pakai Citra Satelit,1
"Video: 9 Petani di Kota Serang Tersambar Petir, 4 Orang Tewas",-1
Video: Pencarian Pesawat MH370 Malaysia akan Dilanjutkan 30 Desember 2025,0
"Trump Pecat 8 Hakim Imigrasi di New York, Alasannya Tak Jelas",0
Jejak Banjir Bandang Aceh Tamiang yang Hancurkan Ribuan Rumah Warga,0
KPK Panggil Ajudan Gubernur Riau Terkait Kasus 'Jatah Preman',-1
"Jaringan Dewi Astutik Edarkan Narkoba di Indonesia, Hong Kong hingga Brasil",-1
"Viral Mahasiswa UNS Dilecehkan Modus Gim Truth or Dare, Kampus Buka Suara",0
"Cak Imin Serukan Tobat Nasuha Buntut Bencana Sumatera, PSI Bela Raja Juli",0
Ini Ternyata Pemicu Gembong Narkoba Dewi Astutik Juga Diburu Korsel,-1
Aksi Aiptu Maliana Bongkar Kasus Sodomi-Selamatkan Anak Diculik di Kapuas,-1
"Menteri LH: Jabar Kehilangan Kawasan Lindung 1,2 Juta Ha, Rentan Bencana",-1
Geger Warga Parung Bogor Temukan Mayat Pria Kondisi Busuk di Dalam Rumah,-1
"Sempat Direlokasi, Warga Cikande Terdampak Cesium-137 Sudah Pulang ke Rumah",-1
"Cekal Sejumlah Orang, KPK Usut Otak Utama Korupsi Kuota Haji",-1
Wakil Wali Kota Jakbar Jadi Plt Usai Uus Kuswanto Jadi Sekda DKI,0
Video Badan Meteorologi PBB soal Siklon Tropis Senyar Hantam Indonesia,0
"Trump Setop Permohonan Imigrasi dari 19 Negara, Siapa Saja?",0
BPBD Badung Siap Replikasi Model Tanjung Benoa ke Seluruh Kecamatan,1
Pramono Ingatkan Jajaran Hati-hati Buat Konten di Medsos: Tak Boleh Berlebihan,0
"Geger Ular 3,5 Meter Masuk Gorong-gorong di Depok, Damkar Evakuasi",0
Anggaran On Call Rp 4 Triliun Bisa untuk Penanganan Bencana di Sumatera,1
Pramono Dorong PAM Jaya Perluas Pipanisasi Penuhi Air Bersih di Muara Angke,0
"Muswil Partai, Cucun Targetkan PKB Raup 5 Kursi DPR di Banten",0
Dunia Hari Ini: Puluhan Pasangan Menikah Massal di Gaza 2 Tahun Usai Serangan Israel,1
"Driver Ojol Lawan Arah di Jakbar hingga Baku Hantam, Kini Dinonaktifkan",-1
Pria Bareng Dewi Astutik Saat Ditangkap Diduga Pacarnya WN Pakistan,-1
"Menteri LH Ungkap Data Pengurangan Hutan di Aceh, Sumbar, dan Sumut",-1
"Menegangkan! Ditembaki Pria Bersenjata, Capres Peru Balas Tembakan",-1
"Dasco Pimpin Rapat Komisi I DPR Bareng Kabin, Kabais, hingga Kabaintelkam",0
Pramono Minta Speaker Masjid-Gereja Dipakai untuk Info Peringatan Dini Banjir,0
"Viral Pria Ngaku Kena Pungli Saat Antar Bantuan di Sumut, TNI Membantah",-1
Video Tangis Abdul Cari Istri Hilang Tersapu Banjir: Saya Merasa Tak Berguna,-1
"Potret Jalur Tarutung-Sibolga Belum Bisa Dilewati Total, Proses Pembersihan",-1
Pertamina Patra Niaga Sumbagut Kirim Bantuan LPG ke Sibolga & Pulau Nias,1
"Mobil Tergelincir Usai Nyasar di Gunung Pancar Bogor, Wisatawan Panggil Damkar",-1
"Polda Metro Tangkap Pengedar Narkoba di Cengkareng, Sita 4,6 Kg Ganja",-1
Kemenag Beri Kelonggaran Absensi Mahasiswa-Dosen di PTKI Terdampak Bencana Alam,1
"Video: Trump Marah di Rapat Kabinet, Minta Imigran Somalia Minggat dari AS",0
Suami Pasrah Dewi Astutik Ternyata Gembong Narkoba Rp 5 Triliun,-1
"Banjir Rob Genangi RE Martadinata Jakut, Lalu Lintas Tersendat",-1
Dirut Pertamina Patra Niaga Tinjau Pekerja-Keluarga Terdampak Banjir Medan,1
KemenPAN-RB Jaring Masukan Terkait Penataan Pengawasan Sistem Merit,0
Menteri LH Akan Panggil Perusahaan Diduga Terlibat Banjir di Sumatera,1
BNN Usut Kaitan Gembong Narkoba Dewi Astutik dengan Fredy Pratama,-1
Video: Kemeriahan Pernikahan Massal di Tengah Puing-puing Bangunan di Gaza,1
Kiprah Bripka Rikha Bongkar Kasus Pencabulan hingga Pengantin Pesanan di Kalbar,-1
Pramono Ingin Perayaan Natal dan Tahun Baru di Jakarta Lebih Semarak,0
MenteriPAN-RB Rini Raih Penghargaan Adibhakti Sanapati 2025 dari BSSN,1
Beda KPK dengan RK Perkara Mercy-Moge hingga Laporan Keuangan,-1
Kata BNPB soal Desakan Penetapan Status Bencana Nasional di Sumatera,0
Mengapa Siklon Tropis Jarang Terjadi di Indonesia? Ini Kata BMKG,0
"13,5 Ton Cengkih Terpapar Radioaktif Kembali ke RI, Akan Dimusnahkan KLH",-1
Pramono Minta Bersihkan Jalan dari Bendera Parpol: Maksimal 3 Hari Habis Acara,1
"Thailand Beri Rp 1 M untuk Korban Banjir, Proses Birokrasi Dihilangkan",1
Guru di Era Prabowo: Dari 'Tukang Ajar' Jadi Enabler Global,1
"Dewi Astutik Buron Sabu Rp 5 T Nama Aslinya Paryatin, Asal Ponorogo",-1
Sisa Genangan Air Banjir Bandang Masih Selimuti Kota Langsa,-1
"1.136 Ton Material Tercemar Radiasi di Cikande, 1 Rumah Belum Didekontaminasi",-1
"Pramono Kumpulkan Kadis-Camat, Minta Siaga Cuaca Ekstrem di Akhir Tahun",1
"Bantuan Tahap II Polda Riau Meluncur ke Sumbar: Sembako, Tangki Air dan Alat Berat",1
Bakti BCA Salurkan Bantuan ke Korban Bencana di Medan hingga Langkat,1
2.029 Polisi Amankan Kunjungan Ketua MPR China di Jakarta,0
"Wamen HAM RI Temui AHRC, Bahas Kerja Sama dan Dialog HAM Indonesia-Australia",0
Pencarian Pesawat MH370 Akan Dilanjutkan Lagi 30 Desember,-1
Video: Aksi Polantas Angkat Ban Pemotor Ngeyel yang Lawan Arah di Cibinong,0
"Cak Imin Ajak Tobat Nasuha, Menteri Lingkungan Sadar Belum Sempurna",0
"Badung Buktikan Komitmen Fiskal, Sabet Apresiasi Perbaikan Akses Pendidikan",1
Majelis Umum PBB Serukan Akhiri Pendudukan Palestina!,1
Badung Raih Apresiasi Tertinggi Perbaikan Akses Pendidikan Nasional,1
Polisi Sedot BBM Motornya ke Perahu untuk Evakuasi 3 Jasad Korban Banjir Aceh,-1
Astamaops Salurkan Bantuan di Lhokseumawe: Kapolri Titip Tepat Waktu-Sasaran,1
"Tabrakan Saat Nyalip, Pemotor di Gunung Sindur Bogor Tewas Terlindas Truk",-1
Pemkab-Kodim 0620 Cirebon Gelar Latihan Besar Kesiapsiagaan Bencana Alam,1
Dilema Penduduk Donbass Antara Hidup di Bawah Rusia atau Mengungsi,0
Sistem Pertahanan & Keamanan RI Dinilai Belum Jawab Tantangan Perang Siber,-1
Video: Hal-hal yang Perlu Diketahui dari Buron Sabu Rp 5 T Dewi Astutik,-1
"Update Korban Banjir-Longsor di Sumut: 298 Orang Tewas, 169 Hilang",-1
Cara Ipda Motalip Dekatkan Diri ke Warga untuk Jaga Keamanan di Nduga,1
"Banjir Rob Setinggi 20 Cm di Jakut Pagi Ini, Lalin Sempat Macet",-1
TNI Kirim Bantuan Metode Airdrop untuk Warga Aceh Tamiang yang Terisolasi Banjir,1
"Gagal Nyalip, Pemotor di Dramaga Bogor Tewas Terlindas Truk",-1
Tanggul Mitigasi Dibangun di Muara Angke Antisipasi Banjir Rob 1-10 Desember,1
Berubah Drastis: Foto Sebelum & Sesudah Banjir Bandang di Aceh-Sumatera,-1
Paus Leo Kritik Sentimen Anti-Muslim di Eropa dan AS,-1
Video: 50 Warga Terjebak di Hutan Saat Banjir di Tapteng Ditemukan Selamat,1
Video: Sindikat Pencuri Dompet Suami Jeon Hye Bin Terungkap,-1
Video Badan Meteorologi PBB Lihat Data Korban Banjir Sumatera: Sangat Besar,-1
Polisi Ungkap Siasat Bejat Ayah Tiri Cabuli Kakak-Adik di Cibinong Bogor,-1
Polisi Kerahkan 1.365 Personel Kawal Demo di 3 Titik Jakpus Hari Ini,0
"Akses ke Langsa Aceh Terputus, 1,5 Ton Bantuan Dikirim Pakai Heli",-1
"Video Putin: Jika Eropa Memutuskan Memulai Perang, Kami Siap Sekarang Juga",-1
Video Kesaksian Korban Banjir Sumatera: Kampung Itu Rata dengan Kayu,-1
"Jembatan Juli Putus Diterjang Banjir, Warga Aceh Kini Menyeberang Lewat Kabel Baja",-1
"Pengungsi di Bireuen Mulai Sakit, Kemenkes Tambah Tim-Logistik Krisis",-1
"Jejak Licin Dewi Astutik, Buron Sabu Rp 5 T yang Suka Pindah Negara",-1
"9 Petani di Kota Serang Tersambar Petir, 4 Orang Meninggal",-1
Komdigi Dirikan Posko Dukungan Psikososial di Daerah Terdampak Bencana,1
Polda Riau Lepas 42 Psikolog untuk Trauma Healing Korban Bencana Agam,1
"Tembus Aceh Tamiang, Kemensos Kirim Logistik dengan Kapal & Helikopter",1
"Direlokasi ke Rusun Jagakarsa, Warga Menteng Pulo 2 Harap Harga Sewa Terjangkau",0
"Menbud Resmikan Museum Semedo, Dorong Jadi Ruang Edukasi & Ruang Kultural",1
Cerita 50 Warga Tapteng Bertahan Hidup 2 Hari di Hutan saat Banjir Menerjang,-1
Komisi VIII DPR Dorong Status Bencana Nasional di Sumatera: Korban Meluas,0
Video: Kenapa Harus Peduli untuk Mengembalikan Ekosistem Awal?,0
Video: Menteri LH Rencanakan ProKlim 2026 Bakal Ada Sertifikat Emisi Karbon,1
Pengakuan RK Menanti-nanti Diperiksa KPK,0
Digitalisasi Pembelajaran Kunci Pemerataan Akses Pendidikan di Tanah Air,1
Korban Bencana Sumatera Butuh Tambahan Dokter,-1
Perlawanan Tannos Lawan KPK Kandas di Praperadilan,0
Data Terbaru BNPB: Korban Meninggal Bencana Sumatera Capai 753 Orang,-1
Info Kepadatan di Tol Arah Jakarta Pagi Ini,-1
Komisi IX DPR Usul Kemenkes Punya Satgas Nakes Tanggap Bencana,1
"Berlin Heboh, Patung Walter Lubcke Dipasang Aktivis di Depan Kantor CDU",0
4 Fakta Tabrakan Beruntun 9 Kendaraan di Tol Cipularang Makan Korban Jiwa,-1
"Angkot Stasiun Citayam Bikin Macet, Dishub Urai Macet di Jam Sibuk",-1
Potret Lesu Gembong Narkoba Rp 5 T Dewi Astutik Usai Ditangkap BNN,-1
5 Fakta Buron Sabu Rp 5 T Dewi Astutik Ditangkap di Kamboja,-1
"Potensi Banjir Pesisir 1-10 Desember, DKI Siapkan 1.200 Unit Pompa",-1
"Tanam Jagung di Lampung, Wakapolri: Ketahanan Pangan Tak Hanya Program Tapi Kerja Bersama",0
Kabar Terkini Kasus Illegal Logging Mentawai Bikin Rugi Negara Rp 447 M,-1
Polri Kirim Tenda-Solar Panel untuk Bantu Korban Banjir-Longsor Sumatera,1
"Tema Hari Disabilitas Internasional 2025, Diperingati Tanggal 3 Desember",0
Waka MPR Dorong Status Bencana Nasional di Sumatera: Syarat Terpenuhi,0
Video: TNI Respons Pria Ngaku Diperas saat Mau Kirim Bantuan Banjir Langkat,-1
4 Hakim Terdakwa Suap Vonis Lepas Migor Hadapi Sidang Putusan Hari Ini,0
Kebakaran Maut di Apartemen Hong Kong Diusut,-1
Akhir Pelarian Dewi Astutik 'Mami' Penyelundup Dua Ton Sabu Ditangkap BNN,-1
Bantuan Logistik ke Aceh Tamiang Mulai Dikirim Hari Ini Pakai Heli dan Kapal,1
10 Orang Kawanan Pencuri Dompet Aktris Korsel Jeon Hye Bin di Bali Ditangkap,-1
Video: Reuni 212 Dukung Pemerintah Tetapkan Bencana Nasional di Sumatera,0
Video: Momen Reuni 212 Gelar Salat Gaib untuk Korban Bencana Aceh-Sumatera,1
"Video Ketua MPR soal Kayu-kayu di Banjir Sumatera: Ditebang, Bukan Roboh",-1
"Trump Mencak-mencak di Rapat Kabinet, Minta Imigran Somalia Tinggalkan AS",0
"Video: Update Jumlah Korban Bencana Sumatera, 744 Meninggal-551 Hilang",-1
Video Habib Rizieq Sebut RI Marak Korupsi: Presiden Saja Diancam,-1
50 Warga yang Sempat Terjebak di Hutan Saat Banjir Tapteng Ditemukan Selamat,1
Eks Bupati Langkat Divonis 4 Tahun Penjara di Kasus Korupsi Infrastruktur,-1
Video: Melihat dari Udara Kondisi Aceh Tamiang Setelah Banjir-Longsor,1
"Video: Reuni 212 Usul 2 Desember Libur Nasional, Wamenag Akan Lapor Prabowo",0
"Capres Peru Lolos dari Serangan Komplotan Bersenjata, Mobil Rusak Kena Peluru",-1
"Reuni 212 Selesai Jelang Dini Hari, Massa Mulai Tinggalkan Kawasan Monas",0
"Habib Rizieq Serukan Revolusi Akhlak di Reuni 212, Ajak Bersatu Lawan Korupsi",1
Ngeri! Tukang Ojek di Mimika Ditemukan Tewas Terpenggal Usai Antar Penumpang,-1
BNPB Update Korban Bencana Sumatera-Aceh: 744 Orang Meninggal-551 Hilang,-1
"Putin: Jika Eropa Ingin Memulai Perang, Rusia Siap Sekarang Juga",-1
Polres Kampar Kirim Dukungan 1 Truk Logistik ke Posko Bencana Agam,1
"Tangan Terikat Kabel Ties, Buron Kasus Sabu Rp 5 T Dewi Astutik Tiba di RI",-1
"Reuni 212 Usul 2 Desember Jadi Libur Nasional, Wamenag Mau Lapor Prabowo",0
"Gempa M 3,3 Terjadi di Bener Meriah Aceh",-1
Mahasiswa Perusak Pos Lalin di Ciceri Serang Divonis 3 Bulan Penjara,-1
Dubes Belanda Ucapkan Belasungkawa untuk Korban Bencana Alam di Sumatera,0
"Jalur Medan-Aceh Tamiang Mulai Dapat Diakses, Bantuan Dikirim via Udara",1
"Dilanda Banjir dan Longsor, Aceh Tamiang Butuh Bantuan Logistik-Listrik",-1
"Video: Bukan Bencana Alam, Ahli Sebut Banjir Sumatera sebagai Bencana Ekologis",0
KLH Targetkan Pengusutan Sumber Gelondongan Kayu di Sumut Tuntas 3 Bulan,1
Video Wamenag Sebut Jemaah Reuni 212 Terbesar di RI: Belum Ada yang Melewati,0
Video: Jeritan Warga Korban Banjir Bandang Sumatera,-1
"Yusril Teken Repatriasi 2 Napi Belanda, Bakal Dipulangkan Pekan Depan",0
"Kunjungi SRMP 2 Medan, Wamensos Bangkitkan Semangat Siswa Sekolah Rakyat",0
Cerita Polantas Angkat Ban Pemotor Ngeyel Lawan Arah di Cibinong,0
Menteri LH Beber Penyebab Batang Toru Tapsel Rusak Parah Usai Diterjang Banjir,0
Hanura Desak Pemerintah Tetapkan Bencana Nasional Banjir Sumatera,0
Peluang KPK Panggil Lagi RK Pemeriksaan Perdana,0
Massa Reuni 212 Minta Pemerintah Tetapkan Bencana Nasional di Aceh-Sumatera,0
"Polda Jateng Kirim Ribuan Logistik-Donasi Rp 2,2 M ke Korban Bencana Sumatera",1
"Video: Habib Rizieq, Pramono dan Wamenag Hadiri Reuni Akbar 212",1
KPK Bantah RK Ngaku Tak Terima Laporan Pengadaan Iklan saat Jadi Gubernur,0
"Kebut Pemulihan Banjir di Padang, Wamendagri Koordinasikan Bantuan Damkar",1
TNI AU Kirim Helibox untuk Pengungsi Banjir di Aceh Tamiang,1
Alumni Akpol 1990 Kirim Bantuan Untuk Korban Banjir-Longsor Aceh Tamiang,1
"Video: Logistik Habis, Warga Aceh Ngungsi ke Medan Numpang Pesawat Hercules",-1
Video Respons Menteri LH Diajak Tobat oleh Cak Imin: Saya Setuju,0
"RK Ngaku Beli Mercy-Moge Pakai Dana Pribadi, KPK: Penyidik Punya Bukti Lain",0
Video Tangis Warga Korban Bencana di Sumut: Tolong Bantu Kami Pak,-1
Video: Momen Buron Sabu Rp 5 T Dewi Astutik Dipulangkan dari Kamboja ke RI,-1
Waka MPR Dorong Kampus Jadi Garda Terdepan dalam Kampanye Stop Kekerasan,1
"Bertemu Prabowo di Istana, Ketua MPR Sempat Singgung Amendemen UUD 1945",0
"KSPSI Gelar Rapimnas di Istora Besok, Akan Dihadiri Keluarga Marsinah",0
Terbongkar 'Bunker' Amunisi dalam Kontrakan di Jakbar,-1
"Longsor Terjang Kandy Usai Siklon Ditwah, Rumah Warga Luluh Lantak",-1
"Wamendagri Cek Lokasi Banjir Solok, Pastikan Penanganan Berjalan Optimal",1
"Pakai Baju Putih dan Kopiah, Pramono Hadiri Reuni 212 di Monas",1
Menteri Agus: Dokumen Keimigrasian Rusak Akibat Bencana Dapat Dispensasi,0
Video: Menteri LH Ungkap Penyebab Batang Toru Tapsel Alami Kerusakan Parah,0
KPK Kebut Proses Ekstradisi Usai Praperadilan Paulus Tannos Tak Diterima,0
"Stasiun Tanah Abang Padat Sore Ini, Begini Penjelasan KCI",0
"Habib Rizieq Tiba di Acara Reuni 212 di Monas, Disambut Lantunan Selawat",0
Kemnaker Ajak Kemenperin Kolaborasi Magang Nasional 2025 Batch 3,1
Muzani Sebut Prabowo Sudah Tahu Penyebab Banjir Bandang di Sumatera,0
Mendagri Dorong Pemda Kelola Sarana Prasarana Olahraga Secara Profesional,1
Massa Reuni 212 Gelar Salat Gaib untuk Korban Bencana Aceh-Sumatera,1
"Aksi Satu Kemanusiaan, Dukungan untuk Palestina Menggema di Kedubes AS",1
Menaker Dorong Serikat Pekerja Perkuat Kolaborasi di 2026,1
Bos Mecimapro Didakwa Gelapkan Uang Konser TWICE Rp 10 Miliar,-1
Doa dan Bunga untuk Korban Kebakaran Wang Fuk Court Hong Kong,-1
Prabowo Instruksikan PLN-Pertamina Pulihkan Listrik dan BBM di Wilayah Bencana,1
"Gunung Marapi Sumbar Erupsi Siang Tadi, Abu Vulkanik Landa Agam",-1
Bantuan Logistik Polda Riau Merapat ke Aceh Melalui Jalur Laut,1
Perkara Pulau Sengketa Bikin Jepang dan China Bersitegang,-1
Cerita Gen Z Datang ke Reuni 212 Buat Nyari Ilmu,0
Pupuk Indonesia Kirim Bantuan ke Wilayah Terdampak Banjir di Sumut-Aceh,1
"Dibawa ke Paripurna, Ini 3 Poin Utama RUU Penyesuaian Pidana",0
Hanura Minta Pemerintah Tetapkan Banjir Sumatera Jadi Bencana Nasional,0
"Pasok BBM di Sumatera, Pertamina Kerahkan Awak Mobil Tangki Lintas Pulau",1
Video RK soal Mercy-Motor Royal Enfield Disita KPK: Semua Dana Pribadi,0
Video: Eks Bupati Langkat Divonis 4 Tahun Bui di Kasus Korupsi Infrastruktur,-1
Andra Soni Tinjau Perbaikan Jalan Huntap hingga Kawasan Kumuh di Carita,0
Video: Ini Peran Dewi Astutik di Jaringan Narkoba Internasional,0
Warga Bogor Gelar Doa Bersama untuk Korban Bencana di Sumatera dan Aceh,1
IMstitute Gandeng MR.D.I.Y Dukung Peningkatan Kualitas Pendidikan RI,1
"Demo HUT Lebak Ricuh, Massa Minta Pemkab Atasi Jalan Rusak-Tambang Ilegal",-1
"Ada Bus Mogok di 'Jalur Langit', Semua TransJ Koridor 13 Dialihkan Lewat Arteri",-1
Pertamina Salurkan TJSL ke Sektor Pendidikan dan Sosial di Magelang,1
Video: Momen Massa Reuni 212 Gelar Salat Maghrib Berjamaah,1
"Usai Diperiksa 6 Jam, Ridwan Kamil Keluar Gedung KPK dengan Senyum Lega",0
Mendes Yandri Ajak Masyarakat Sukseskan Kopdes dan MBG di Sulsel,0
Mensos & Mendiktisaintek Teken MoU soal Beasiswa Lulusan Sekolah Rakyat,1
Muzani Ungkap Prabowo Beri Atensi Serius Pemulihan Bencana di Sumatera-Aceh,1
"459 Warga Terdampak Akibat Banjir dan Pohon Tumbang di Bogor, 52 Rumah Rusak",-1
3 Kementerian Kolaborasi Optimalkan Pengelolaan Stadion,1
BNN Ungkap Licinnya Buron Sabu Rp 5 T Dewi Astutik: Suka Pindah Negara,0
Video: Fenomena Hujan Es Terjadi di Bekasi dan Bogor,0
Muzani Sebut Gelondongan Kayu di Banjir Sumatera Hasil Tebangan Lama,0
"Video Anggota Brimob Evakuasi Jasad di Sibolga, Ternyata Ibu dari Rekannya",-1
BNN Dalami Pria Bareng Gembong Narkoba Dewi Astutik Saat Ditangkap di Kamboja,0
"Video Update Korban Banjir-Longsor Aceh: 218 Tewas, 277 Hilang",-1
"Duka Agam Usai Banjir Bandang: Ratusan Warga Meninggal, Ribuan Mengungsi",-1
KP2MI Teken MoU dengan 3 Gubernur Perkuat Penempatan & Perlindungan PMI,0
Video RK Rampung Diperiksa KPK soal Bank BJB: Bahagia Bisa Klarifikasi,0
"Dewi Astutik Dibekuk BNN di Kamboja, Kemlu dan Bea-Cukai Dukung Pemulangan",0
Pemkab Banyuwangi Raih Penghargaan Tata Kelola Pemerintahan Terbaik,1
"Wamendagri Tinjau Posko Bencana di Solok, Tekankan Komunikasi Efektif",0
"Tokoh Adat ke Polda Banten, Minta Pelaku Begal terhadap Warga Baduy Ditangkap",-1
Permohonan Grasi Netanyahu Jadi Ujian Politik di Israel,0
Gagap Menghadapi Bullying,-1
Wamenkop Sebut Gudang Kopdes Bisa Tampung Potensi Produk Unggulan Desa,1
"Lisa Koar-koar soal Duit, RK Bilang Pemerasan",0
Habiburokhman Tegaskan Polri di Bawah Presiden: Saya Orangnya Prabowo,0
"Polisi Akan Tindak Parkir Liar saat Reuni 212, Jukir Nakal Ditertibkan",1
Penyebab 9 Kendaraan Tabrakan Beruntun di Tol Cipularang: Mobil Bak Rem Blong,-1
Polres Kampar Kirim Personel Cari Ipda Angga yang Hilang di Sumbar,-1
Video: Mensos Janjikan Santunan untuk Korban Banjir Sumatera,1
"Paus Leo Pimpin Misa Akbar di Lebanon, Dihadiri 150 Ribu Orang",0
Video: Kronologi Penangkapan Buron Sabu Rp 5 T Dewi Astutik,-1
MenPAN-RB Terima Penghargaan Life Time Achievement di KORPRI Award 2025,1
Pemprov Lampung Raih 2 Penghargaan Bergengsi di Tingkat Nasional,1
"BNPB Ungkap 1,1 Juta Orang Mengungsi Akibat Bencana di Sumatera",-1
Video: Ada Aksi Bela Palestina di Kedubes AS Jelang Reuni Akbar 212,0
Hujan Es Terjadi di Gunung Putri Bogor,0
"Walkot Cilegon Copot Sekda, Ada Apa?",0
"Kecelakaan Beruntun di Tol Cipularang, 1 Orang Tewas-5 Luka",-1
RK soal Mercy-Royal Enfield Disita KPK: Semua Pakai Dana Pribadi,0
Komisi III DPR-Pemerintah Sepakat RUU Penyesuaian Pidana Dibawa ke Paripurna,0
Video: 9 Kendaraan Tabrakan Beruntun di Tol Cipularang Arah Jakarta,-1
"Data BNPB Korban Bencana Sumatera Sore Ini: 712 Orang Meninggal, 507 Hilang",-1
Gubernur Lampung Dorong Pramuka Fokus Bentuk Karakter Generasi Muda,1
"Lestarikan Seni Bela Diri, Kemenbud Luncurkan 'Senam Kebudayaan Indonesia'",1
RK Ngaku Tak Tahu dan Tidak Terlibat Kasus Korupsi yang Diusut KPK,0
"Gembong Narkoba Dewi Astutik Ditangkap di Kamboja: Bukti Sinergi BNN, KBRI dan Athan",1
"Prabowo Panggil Muzani dan Kepala Badan Logistik Kemhan, Ada Apa?",0
"Potret Paus Leo XIV Kunjungi Lebanon, Bawa Misi Perdamaian di Tengah Perang",0
BMKG: Siklon Tropis Tak Lazim di RI Sehingga Kita Belum Begitu Siap,-1
Le Minerale Salurkan Bantuan Air Mineral untuk Korban Banjir di Sumatera,1
